,nb_init_infected,density_ref_contact,init_all_ages_successful_contact_rate_human,init_all_ages_factor_contact_rate_asymptomatic,init_all_ages_proportion_asymptomatic,init_all_ages_proportion_hospitalisation,init_all_ages_proportion_icu,init_all_ages_proportion_dead_symptomatic,nb_dead,nb_recovered,nb_susceptibles,nb_infectious,nb_infected,step_max_peak,step_end_epidemiology,cluster
382,47656,431.09375,0.92103125,0.48440625,0.54678125,0.70271875,0.64034375,0.07896875,54455,959556,0,0,0,111,1248,False
383,47656,431.09375,0.92103125,0.26609375,0.23490625,0.70271875,0.64034375,0.07896875,91908,922103,0,0,0,129,1296,False
384,47656,431.09375,0.92103125,0.26609375,0.54678125,0.45321875,0.64034375,0.07896875,54503,959508,0,0,0,128,1704,False
385,47656,431.09375,0.92103125,0.26609375,0.54678125,0.70271875,0.26609375,0.07896875,54452,959559,0,0,0,131,1176,False
386,47656,431.09375,0.92103125,0.26609375,0.54678125,0.70271875,0.64034375,0.45321875,312522,701489,0,0,0,129,1368,False
387,47656,17.65625,0.11015625,0.48440625,0.23490625,0.45321875,0.26609375,0.45321875,527536,486475,0,0,0,378,1488,False
388,44531,431.09375,0.11015625,0.48440625,0.23490625,0.45321875,0.26609375,0.45321875,527312,486699,0,0,0,176,1248,False
389,44531,17.65625,0.92103125,0.48440625,0.23490625,0.45321875,0.26609375,0.45321875,527417,486594,0,0,0,206,1320,False
390,44531,17.65625,0.11015625,0.26609375,0.23490625,0.45321875,0.26609375,0.45321875,527387,486624,0,0,0,400,1632,False
391,44531,17.65625,0.11015625,0.48440625,0.54678125,0.45321875,0.26609375,0.45321875,312480,701531,0,0,0,378,1440,False
392,44531,17.65625,0.11015625,0.48440625,0.23490625,0.70271875,0.26609375,0.45321875,527524,486487,0,0,0,378,1464,False
393,44531,17.65625,0.11015625,0.48440625,0.23490625,0.45321875,0.64034375,0.45321875,527509,486502,0,0,0,396,1608,False
394,44531,17.65625,0.11015625,0.48440625,0.23490625,0.45321875,0.26609375,0.07896875,91803,922208,0,0,0,377,1296,False
395,44531,17.65625,0.11015625,0.48440625,0.23490625,0.45321875,0.26609375,0.45321875,527356,486655,0,0,0,376,1296,False
396,35157,63.59375,0.17253125,0.51559375,0.79628125,0.95221875,0.39084375,0.32846875,101677,912334,0,0,0,251,1272,False
397,32032,63.59375,0.17253125,0.51559375,0.79628125,0.95221875,0.39084375,0.32846875,101764,912247,0,0,0,258,1488,False
398,35157,140.15625,0.17253125,0.51559375,0.79628125,0.95221875,0.39084375,0.32846875,101696,912315,0,0,0,203,1200,False
399,35157,63.59375,0.35965625,0.51559375,0.79628125,0.95221875,0.39084375,0.32846875,101696,912315,0,0,0,205,1704,False
400,35157,63.59375,0.17253125,0.23490625,0.79628125,0.95221875,0.39084375,0.32846875,101758,912253,0,0,0,291,1320,False
401,35157,63.59375,0.17253125,0.51559375,0.98340625,0.95221875,0.39084375,0.32846875,8333,1005678,0,0,0,249,1272,False
402,35157,63.59375,0.17253125,0.51559375,0.79628125,0.70271875,0.39084375,0.32846875,101810,912201,0,0,0,236,1392,False
403,35157,63.59375,0.17253125,0.51559375,0.79628125,0.95221875,0.01659375,0.32846875,101860,912151,0,0,0,251,1224,False
404,35157,63.59375,0.17253125,0.51559375,0.79628125,0.95221875,0.39084375,0.70271875,206606,807405,0,0,0,248,1224,False
405,35157,140.15625,0.35965625,0.23490625,0.98340625,0.70271875,0.01659375,0.70271875,16753,997258,0,0,0,204,1320,False
406,32032,63.59375,0.35965625,0.23490625,0.98340625,0.70271875,0.01659375,0.70271875,16838,997173,0,0,0,274,1248,False
407,32032,140.15625,0.17253125,0.23490625,0.98340625,0.70271875,0.01659375,0.70271875,16902,997109,0,0,0,250,1176,False
408,32032,140.15625,0.35965625,0.51559375,0.98340625,0.70271875,0.01659375,0.70271875,16923,997088,0,0,0,178,1440,False
409,32032,140.15625,0.35965625,0.23490625,0.79628125,0.70271875,0.01659375,0.70271875,206562,807449,0,0,0,205,1272,False
410,32032,140.15625,0.35965625,0.23490625,0.98340625,0.95221875,0.01659375,0.70271875,16868,997143,0,0,0,202,1200,False
411,32032,140.15625,0.35965625,0.23490625,0.98340625,0.70271875,0.39084375,0.70271875,16760,997251,0,0,0,206,1272,False
412,32032,140.15625,0.35965625,0.23490625,0.98340625,0.70271875,0.01659375,0.32846875,8320,1005691,0,0,0,228,1392,False
413,32032,140.15625,0.35965625,0.23490625,0.98340625,0.70271875,0.01659375,0.70271875,16925,997086,0,0,0,203,1128,False
414,10157,308.59375,0.67153125,0.01659375,0.29728125,0.45321875,0.88984375,0.82746875,712547,301464,0,0,0,203,1248,False
415,7032,308.59375,0.67153125,0.01659375,0.29728125,0.45321875,0.88984375,0.82746875,712563,301448,0,0,0,218,1224,False
416,10157,385.15625,0.67153125,0.01659375,0.29728125,0.45321875,0.88984375,0.82746875,712443,301568,0,0,0,200,1224,False
417,10157,308.59375,0.85865625,0.01659375,0.29728125,0.45321875,0.88984375,0.82746875,712573,301438,0,0,0,201,1320,False
418,10157,308.59375,0.67153125,0.73390625,0.29728125,0.45321875,0.88984375,0.82746875,712597,301414,0,0,0,133,1248,False
419,10157,308.59375,0.67153125,0.01659375,0.48440625,0.45321875,0.88984375,0.82746875,522779,491232,0,0,0,226,1392,False
420,10157,308.59375,0.67153125,0.01659375,0.29728125,0.20371875,0.88984375,0.82746875,712660,301351,0,0,0,205,1296,False
421,10157,308.59375,0.67153125,0.01659375,0.29728125,0.45321875,0.51559375,0.82746875,712706,301305,0,0,0,206,1344,False
422,10157,308.59375,0.67153125,0.01659375,0.29728125,0.45321875,0.88984375,0.20371875,217756,796255,0,0,0,232,1488,False
423,10157,385.15625,0.85865625,0.73390625,0.48440625,0.20371875,0.51559375,0.20371875,159735,854276,0,0,0,128,1224,False
424,7032,308.59375,0.85865625,0.73390625,0.48440625,0.20371875,0.51559375,0.20371875,159833,854178,0,0,0,134,1296,False
425,7032,385.15625,0.67153125,0.73390625,0.48440625,0.20371875,0.51559375,0.20371875,159762,854249,0,0,0,135,1152,False
426,7032,385.15625,0.85865625,0.01659375,0.48440625,0.20371875,0.51559375,0.20371875,159792,854219,0,0,0,203,1440,False
427,7032,385.15625,0.85865625,0.73390625,0.29728125,0.20371875,0.51559375,0.20371875,217749,796262,0,0,0,117,1200,False
428,7032,385.15625,0.85865625,0.73390625,0.48440625,0.45321875,0.51559375,0.20371875,159742,854269,0,0,0,130,1272,False
429,7032,385.15625,0.85865625,0.73390625,0.48440625,0.20371875,0.88984375,0.20371875,159781,854230,0,0,0,112,1104,False
430,7032,385.15625,0.85865625,0.73390625,0.48440625,0.20371875,0.51559375,0.82746875,522718,491293,0,0,0,129,1176,False
431,7032,385.15625,0.85865625,0.73390625,0.48440625,0.20371875,0.51559375,0.20371875,159786,854225,0,0,0,118,1200,False
432,7032,216.71875,0.23490625,0.32846875,0.98340625,0.26609375,0.20371875,0.51559375,12985,1001026,0,0,0,209,1224,False
433,22657,216.71875,0.23490625,0.32846875,0.98340625,0.26609375,0.20371875,0.51559375,12995,1001016,0,0,0,201,1320,False
434,7032,232.03125,0.23490625,0.32846875,0.98340625,0.26609375,0.20371875,0.51559375,13016,1000995,0,0,0,228,1320,False
435,7032,216.71875,0.79628125,0.32846875,0.98340625,0.26609375,0.20371875,0.51559375,12971,1001040,0,0,0,176,1224,False
436,7032,216.71875,0.23490625,0.54678125,0.98340625,0.26609375,0.20371875,0.51559375,12995,1001016,0,0,0,204,1272,False
437,7032,216.71875,0.23490625,0.32846875,0.17253125,0.26609375,0.20371875,0.51559375,648793,365218,0,0,0,226,1200,False
438,7032,216.71875,0.23490625,0.32846875,0.98340625,0.64034375,0.20371875,0.51559375,13086,1000925,0,0,0,226,1296,False
439,7032,216.71875,0.23490625,0.32846875,0.98340625,0.26609375,0.45321875,0.51559375,12978,1001033,0,0,0,209,1176,False
440,7032,216.71875,0.23490625,0.32846875,0.98340625,0.26609375,0.20371875,0.88984375,16900,997111,0,0,0,225,1296,False
441,7032,232.03125,0.79628125,0.54678125,0.17253125,0.64034375,0.45321875,0.88984375,839168,174843,0,0,0,136,1272,False
442,22657,216.71875,0.79628125,0.54678125,0.17253125,0.64034375,0.45321875,0.88984375,839171,174840,0,0,0,135,1272,False
443,22657,232.03125,0.23490625,0.54678125,0.17253125,0.64034375,0.45321875,0.88984375,839036,174975,0,0,0,177,1248,False
444,22657,232.03125,0.79628125,0.32846875,0.17253125,0.64034375,0.45321875,0.88984375,839234,174777,0,0,0,138,1368,False
445,22657,232.03125,0.79628125,0.54678125,0.98340625,0.64034375,0.45321875,0.88984375,16837,997174,0,0,0,135,1104,True
446,22657,232.03125,0.79628125,0.54678125,0.17253125,0.26609375,0.45321875,0.88984375,839007,175004,0,0,0,146,1224,False
447,22657,232.03125,0.79628125,0.54678125,0.17253125,0.64034375,0.20371875,0.88984375,839061,174950,0,0,0,132,1224,False
448,22657,232.03125,0.79628125,0.54678125,0.17253125,0.64034375,0.45321875,0.51559375,648902,365109,0,0,0,134,1200,False
449,22657,232.03125,0.79628125,0.54678125,0.17253125,0.64034375,0.45321875,0.88984375,839031,174980,0,0,0,132,1368,False
450,32032,461.71875,0.73390625,0.82746875,0.48440625,0.76509375,0.70271875,0.01659375,13024,1000987,0,0,0,110,1152,False
451,47656,461.71875,0.73390625,0.82746875,0.48440625,0.76509375,0.70271875,0.01659375,13021,1000990,0,0,0,94,1272,False
452,32032,477.03125,0.73390625,0.82746875,0.48440625,0.76509375,0.70271875,0.01659375,13049,1000962,0,0,0,112,1128,True
453,32032,461.71875,0.29728125,0.82746875,0.48440625,0.76509375,0.70271875,0.01659375,13003,1001008,0,0,0,131,1224,False
454,32032,461.71875,0.73390625,0.04778125,0.48440625,0.76509375,0.70271875,0.01659375,13008,1001003,0,0,0,177,1176,False
455,32032,461.71875,0.73390625,0.82746875,0.67153125,0.76509375,0.70271875,0.01659375,8271,1005740,0,0,0,108,1248,False
456,32032,461.71875,0.73390625,0.82746875,0.48440625,0.14134375,0.70271875,0.01659375,12985,1001026,0,0,0,111,1200,False
457,32032,461.71875,0.73390625,0.82746875,0.48440625,0.76509375,0.95221875,0.01659375,12992,1001019,0,0,0,109,1200,False
458,32032,461.71875,0.73390625,0.82746875,0.48440625,0.76509375,0.70271875,0.39084375,306513,707498,0,0,0,107,1464,False
459,32032,477.03125,0.29728125,0.04778125,0.67153125,0.14134375,0.95221875,0.39084375,195203,818808,0,0,0,206,1224,False
460,47656,461.71875,0.29728125,0.04778125,0.67153125,0.14134375,0.95221875,0.39084375,195244,818767,0,0,0,202,1176,False
461,47656,477.03125,0.73390625,0.04778125,0.67153125,0.14134375,0.95221875,0.39084375,195145,818866,0,0,0,161,1368,False
462,47656,477.03125,0.29728125,0.82746875,0.67153125,0.14134375,0.95221875,0.39084375,195121,818890,0,0,0,128,1224,False
463,47656,477.03125,0.29728125,0.04778125,0.48440625,0.14134375,0.95221875,0.39084375,306625,707386,0,0,0,178,1224,False
464,47656,477.03125,0.29728125,0.04778125,0.67153125,0.76509375,0.95221875,0.39084375,195434,818577,0,0,0,202,1368,False
465,47656,477.03125,0.29728125,0.04778125,0.67153125,0.14134375,0.70271875,0.39084375,195224,818787,0,0,0,184,1344,False
466,47656,477.03125,0.29728125,0.04778125,0.67153125,0.14134375,0.95221875,0.01659375,8313,1005698,0,0,0,201,1224,False
467,47656,477.03125,0.29728125,0.04778125,0.67153125,0.14134375,0.95221875,0.39084375,195253,818758,0,0,0,203,1200,False
468,44531,94.21875,0.48440625,0.07896875,0.23490625,0.51559375,0.45321875,0.26609375,309640,704371,0,0,0,208,1320,False
469,35157,94.21875,0.48440625,0.07896875,0.23490625,0.51559375,0.45321875,0.26609375,309616,704395,0,0,0,210,1248,False
470,44531,354.53125,0.48440625,0.07896875,0.23490625,0.51559375,0.45321875,0.26609375,309647,704364,0,0,0,175,1248,False
471,44531,94.21875,0.04778125,0.07896875,0.23490625,0.51559375,0.45321875,0.26609375,309652,704359,0,0,0,392,1368,False
472,44531,94.21875,0.48440625,0.29728125,0.23490625,0.51559375,0.45321875,0.26609375,309607,704404,0,0,0,182,1224,False
473,44531,94.21875,0.48440625,0.07896875,0.42203125,0.51559375,0.45321875,0.26609375,234014,779997,0,0,0,227,1464,False
474,44531,94.21875,0.48440625,0.07896875,0.23490625,0.88984375,0.45321875,0.26609375,309750,704261,0,0,0,209,1344,False
475,44531,94.21875,0.48440625,0.07896875,0.23490625,0.51559375,0.70271875,0.26609375,309692,704319,0,0,0,220,1248,False
476,44531,94.21875,0.48440625,0.07896875,0.23490625,0.51559375,0.45321875,0.64034375,745422,268589,0,0,0,228,1392,False
477,44531,354.53125,0.04778125,0.29728125,0.42203125,0.88984375,0.70271875,0.64034375,562725,451286,0,0,0,232,1248,False
478,35157,94.21875,0.04778125,0.29728125,0.42203125,0.88984375,0.70271875,0.64034375,562959,451052,0,0,0,348,1536,False
479,35157,354.53125,0.48440625,0.29728125,0.42203125,0.88984375,0.70271875,0.64034375,562845,451166,0,0,0,136,1272,False
480,35157,354.53125,0.04778125,0.07896875,0.42203125,0.88984375,0.70271875,0.64034375,562904,451107,0,0,0,281,1464,False
481,35157,354.53125,0.04778125,0.29728125,0.23490625,0.88984375,0.70271875,0.64034375,745350,268661,0,0,0,229,1200,False
482,35157,354.53125,0.04778125,0.29728125,0.42203125,0.51559375,0.70271875,0.64034375,562928,451083,0,0,0,253,1248,False
483,35157,354.53125,0.04778125,0.29728125,0.42203125,0.88984375,0.45321875,0.64034375,562989,451022,0,0,0,239,1440,False
484,35157,354.53125,0.04778125,0.29728125,0.42203125,0.88984375,0.70271875,0.26609375,233913,780098,0,0,0,229,1200,False
485,35157,354.53125,0.04778125,0.29728125,0.42203125,0.88984375,0.70271875,0.64034375,563030,450981,0,0,0,233,1704,False
486,19532,339.21875,0.98340625,0.57796875,0.73390625,0.01659375,0.95221875,0.76509375,269747,744264,0,0,0,120,1272,False
487,10157,339.21875,0.98340625,0.57796875,0.73390625,0.01659375,0.95221875,0.76509375,269727,744284,0,0,0,127,1224,False
488,19532,109.53125,0.98340625,0.57796875,0.73390625,0.01659375,0.95221875,0.76509375,269787,744224,0,0,0,153,1344,False
489,19532,339.21875,0.54678125,0.57796875,0.73390625,0.01659375,0.95221875,0.76509375,269777,744234,0,0,0,129,1296,False
490,19532,339.21875,0.98340625,0.79628125,0.73390625,0.01659375,0.95221875,0.76509375,269840,744171,0,0,0,110,1320,False
491,19532,339.21875,0.98340625,0.57796875,0.92103125,0.01659375,0.95221875,0.76509375,79998,934013,0,0,0,129,1248,False
492,19532,339.21875,0.98340625,0.57796875,0.73390625,0.39084375,0.95221875,0.76509375,269769,744242,0,0,0,118,1200,False
493,19532,339.21875,0.98340625,0.57796875,0.73390625,0.01659375,0.20371875,0.76509375,269910,744101,0,0,0,128,1248,False
494,19532,339.21875,0.98340625,0.57796875,0.73390625,0.01659375,0.95221875,0.14134375,57208,956803,0,0,0,116,1152,False
495,19532,109.53125,0.54678125,0.79628125,0.92103125,0.39084375,0.20371875,0.14134375,17000,997011,0,0,0,156,1272,False
496,10157,339.21875,0.54678125,0.79628125,0.92103125,0.39084375,0.20371875,0.14134375,17014,996997,0,0,0,148,1176,False
497,10157,109.53125,0.98340625,0.79628125,0.92103125,0.39084375,0.20371875,0.14134375,16971,997040,0,0,0,155,1392,False
498,10157,109.53125,0.54678125,0.57796875,0.92103125,0.39084375,0.20371875,0.14134375,17003,997008,0,0,0,182,1224,False
499,10157,109.53125,0.54678125,0.79628125,0.73390625,0.39084375,0.20371875,0.14134375,57231,956780,0,0,0,158,1200,False
500,10157,109.53125,0.54678125,0.79628125,0.92103125,0.01659375,0.20371875,0.14134375,16947,997064,0,0,0,162,1320,False
501,10157,109.53125,0.54678125,0.79628125,0.92103125,0.39084375,0.95221875,0.14134375,16997,997014,0,0,0,156,1344,False
502,10157,109.53125,0.54678125,0.79628125,0.92103125,0.39084375,0.20371875,0.76509375,80248,933763,0,0,0,161,1272,False
503,10157,109.53125,0.54678125,0.79628125,0.92103125,0.39084375,0.20371875,0.14134375,16963,997048,0,0,0,180,1344,False
504,13282,32.96875,0.60915625,0.70271875,0.60915625,0.39084375,0.32846875,0.39084375,232412,781599,0,0,0,228,1200,False
505,28907,32.96875,0.60915625,0.70271875,0.60915625,0.39084375,0.32846875,0.39084375,232381,781630,0,0,0,184,1536,False
506,13282,415.78125,0.60915625,0.70271875,0.60915625,0.39084375,0.32846875,0.39084375,232335,781676,0,0,0,128,1368,False
507,13282,32.96875,0.17253125,0.70271875,0.60915625,0.39084375,0.32846875,0.39084375,232225,781786,0,0,0,300,1344,False
508,13282,32.96875,0.60915625,0.92103125,0.60915625,0.39084375,0.32846875,0.39084375,232409,781602,0,0,0,204,1488,False
509,13282,32.96875,0.60915625,0.70271875,0.29728125,0.39084375,0.32846875,0.39084375,417752,596259,0,0,0,206,1224,False
510,13282,32.96875,0.60915625,0.70271875,0.60915625,0.01659375,0.32846875,0.39084375,232411,781600,0,0,0,205,1392,False
511,13282,32.96875,0.60915625,0.70271875,0.60915625,0.39084375,0.07896875,0.39084375,232368,781643,0,0,0,225,1344,False
512,13282,32.96875,0.60915625,0.70271875,0.60915625,0.39084375,0.32846875,0.01659375,9881,1004130,0,0,0,203,1224,False
513,13282,415.78125,0.17253125,0.92103125,0.29728125,0.01659375,0.07896875,0.01659375,17697,996314,0,0,0,154,1176,False
514,28907,32.96875,0.17253125,0.92103125,0.29728125,0.01659375,0.07896875,0.01659375,17727,996284,0,0,0,251,1224,False
515,28907,415.78125,0.60915625,0.92103125,0.29728125,0.01659375,0.07896875,0.01659375,17723,996288,0,0,0,112,1224,False
516,28907,415.78125,0.17253125,0.70271875,0.29728125,0.01659375,0.07896875,0.01659375,17701,996310,0,0,0,155,1200,False
517,28907,415.78125,0.17253125,0.92103125,0.60915625,0.01659375,0.07896875,0.01659375,9892,1004119,0,0,0,144,1416,False
518,28907,415.78125,0.17253125,0.92103125,0.29728125,0.39084375,0.07896875,0.01659375,17743,996268,0,0,0,138,1248,False
519,28907,415.78125,0.17253125,0.92103125,0.29728125,0.01659375,0.32846875,0.01659375,17730,996281,0,0,0,135,1128,False
520,28907,415.78125,0.17253125,0.92103125,0.29728125,0.01659375,0.07896875,0.39084375,417749,596262,0,0,0,152,1440,False
521,28907,415.78125,0.17253125,0.92103125,0.29728125,0.01659375,0.07896875,0.01659375,17715,996296,0,0,0,140,1296,False
522,38281,277.96875,0.11015625,0.20371875,0.11015625,0.88984375,0.82746875,0.88984375,902178,111833,0,0,0,224,1200,False
523,3907,277.96875,0.11015625,0.20371875,0.11015625,0.88984375,0.82746875,0.88984375,902367,111644,0,0,0,272,1368,False
524,38281,170.78125,0.11015625,0.20371875,0.11015625,0.88984375,0.82746875,0.88984375,902355,111656,0,0,0,250,1296,False
525,38281,277.96875,0.67153125,0.20371875,0.11015625,0.88984375,0.82746875,0.88984375,902270,111741,0,0,0,137,1224,False
526,38281,277.96875,0.11015625,0.42203125,0.11015625,0.88984375,0.82746875,0.88984375,902350,111661,0,0,0,180,1176,False
527,38281,277.96875,0.11015625,0.20371875,0.79628125,0.88984375,0.82746875,0.88984375,206728,807283,0,0,0,229,1248,False
528,38281,277.96875,0.11015625,0.20371875,0.11015625,0.51559375,0.82746875,0.88984375,902270,111741,0,0,0,229,1272,False
529,38281,277.96875,0.11015625,0.20371875,0.11015625,0.88984375,0.57796875,0.88984375,902381,111630,0,0,0,234,1272,False
530,38281,277.96875,0.11015625,0.20371875,0.11015625,0.88984375,0.82746875,0.51559375,697638,316373,0,0,0,209,1152,False
531,38281,170.78125,0.67153125,0.42203125,0.79628125,0.51559375,0.57796875,0.51559375,159702,854309,0,0,0,138,1176,False
532,3907,277.96875,0.67153125,0.42203125,0.79628125,0.51559375,0.57796875,0.51559375,159717,854294,0,0,0,156,1296,False
533,3907,170.78125,0.11015625,0.42203125,0.79628125,0.51559375,0.57796875,0.51559375,159636,854375,0,0,0,256,1392,False
534,3907,170.78125,0.67153125,0.20371875,0.79628125,0.51559375,0.57796875,0.51559375,159750,854261,0,0,0,202,1224,False
535,3907,170.78125,0.67153125,0.42203125,0.11015625,0.51559375,0.57796875,0.51559375,697898,316113,0,0,0,180,1200,False
536,3907,170.78125,0.67153125,0.42203125,0.79628125,0.88984375,0.57796875,0.51559375,159778,854233,0,0,0,176,1296,False
537,3907,170.78125,0.67153125,0.42203125,0.79628125,0.51559375,0.82746875,0.51559375,159849,854162,0,0,0,178,1536,False
538,3907,170.78125,0.67153125,0.42203125,0.79628125,0.51559375,0.57796875,0.88984375,206589,807422,0,0,0,186,1272,False
539,3907,170.78125,0.67153125,0.42203125,0.79628125,0.51559375,0.57796875,0.51559375,159793,854218,0,0,0,167,1560,False
540,25782,155.46875,0.85865625,0.95221875,0.35965625,0.64034375,0.07896875,0.64034375,623384,390627,0,0,0,132,1344,False
541,16407,155.46875,0.85865625,0.95221875,0.35965625,0.64034375,0.07896875,0.64034375,623661,390350,0,0,0,134,1248,False
542,25782,48.28125,0.85865625,0.95221875,0.35965625,0.64034375,0.07896875,0.64034375,623672,390339,0,0,0,159,1464,False
543,25782,155.46875,0.92103125,0.95221875,0.35965625,0.64034375,0.07896875,0.64034375,623552,390459,0,0,0,131,1224,False
544,25782,155.46875,0.85865625,0.17253125,0.35965625,0.64034375,0.07896875,0.64034375,623593,390418,0,0,0,159,1248,False
545,25782,155.46875,0.85865625,0.95221875,0.04778125,0.64034375,0.07896875,0.64034375,927468,86543,0,0,0,129,1152,False
546,25782,155.46875,0.85865625,0.95221875,0.35965625,0.26609375,0.07896875,0.64034375,623470,390541,0,0,0,130,1344,False
547,25782,155.46875,0.85865625,0.95221875,0.35965625,0.64034375,0.82746875,0.64034375,623720,390291,0,0,0,128,1248,False
548,25782,155.46875,0.85865625,0.95221875,0.35965625,0.64034375,0.07896875,0.26609375,259190,754821,0,0,0,128,1224,False
549,25782,48.28125,0.92103125,0.17253125,0.04778125,0.26609375,0.82746875,0.26609375,385296,628715,0,0,0,203,1272,False
550,16407,155.46875,0.92103125,0.17253125,0.04778125,0.26609375,0.82746875,0.26609375,385370,628641,0,0,0,179,1248,False
551,16407,48.28125,0.85865625,0.17253125,0.04778125,0.26609375,0.82746875,0.26609375,385367,628644,0,0,0,228,1320,False
552,16407,48.28125,0.92103125,0.95221875,0.04778125,0.26609375,0.82746875,0.26609375,385420,628591,0,0,0,161,1248,False
553,16407,48.28125,0.92103125,0.17253125,0.35965625,0.26609375,0.82746875,0.26609375,259271,754740,0,0,0,226,1224,False
554,16407,48.28125,0.92103125,0.17253125,0.04778125,0.64034375,0.82746875,0.26609375,385353,628658,0,0,0,225,1176,False
555,16407,48.28125,0.92103125,0.17253125,0.04778125,0.26609375,0.07896875,0.26609375,385371,628640,0,0,0,229,1320,False
556,16407,48.28125,0.92103125,0.17253125,0.04778125,0.26609375,0.82746875,0.64034375,927339,86672,0,0,0,224,1416,False
557,16407,48.28125,0.92103125,0.17253125,0.04778125,0.26609375,0.82746875,0.26609375,385501,628510,0,0,0,231,1344,False
558,782,400.46875,0.35965625,0.45321875,0.85865625,0.14134375,0.57796875,0.14134375,30458,983553,0,0,0,183,1272,False
559,41406,400.46875,0.35965625,0.45321875,0.85865625,0.14134375,0.57796875,0.14134375,30392,983619,0,0,0,137,1200,False
560,782,293.28125,0.35965625,0.45321875,0.85865625,0.14134375,0.57796875,0.14134375,30408,983603,0,0,0,204,1464,False
561,782,400.46875,0.42203125,0.45321875,0.85865625,0.14134375,0.57796875,0.14134375,30401,983610,0,0,0,186,1320,False
562,782,400.46875,0.35965625,0.67153125,0.85865625,0.14134375,0.57796875,0.14134375,30404,983607,0,0,0,181,1272,False
563,782,400.46875,0.35965625,0.45321875,0.54678125,0.14134375,0.57796875,0.14134375,97440,916571,0,0,0,181,1296,False
564,782,400.46875,0.35965625,0.45321875,0.85865625,0.76509375,0.57796875,0.14134375,30393,983618,0,0,0,194,1392,False
565,782,400.46875,0.35965625,0.45321875,0.85865625,0.14134375,0.32846875,0.14134375,30449,983562,0,0,0,181,1200,False
566,782,400.46875,0.35965625,0.45321875,0.85865625,0.14134375,0.57796875,0.76509375,143253,870758,0,0,0,185,1848,False
567,782,293.28125,0.42203125,0.67153125,0.54678125,0.76509375,0.32846875,0.76509375,459585,554426,0,0,0,180,1152,False
568,41406,400.46875,0.42203125,0.67153125,0.54678125,0.76509375,0.32846875,0.76509375,459727,554284,0,0,0,131,1176,False
569,41406,293.28125,0.35965625,0.67153125,0.54678125,0.76509375,0.32846875,0.76509375,459360,554651,0,0,0,136,1176,False
570,41406,293.28125,0.42203125,0.45321875,0.54678125,0.76509375,0.32846875,0.76509375,459523,554488,0,0,0,136,1224,False
571,41406,293.28125,0.42203125,0.67153125,0.85865625,0.76509375,0.32846875,0.76509375,143366,870645,0,0,0,131,1152,False
572,41406,293.28125,0.42203125,0.67153125,0.54678125,0.14134375,0.32846875,0.76509375,459507,554504,0,0,0,136,1344,False
573,41406,293.28125,0.42203125,0.67153125,0.54678125,0.76509375,0.57796875,0.76509375,459684,554327,0,0,0,133,1392,False
574,41406,293.28125,0.42203125,0.67153125,0.54678125,0.76509375,0.32846875,0.14134375,97450,916561,0,0,0,132,1152,False
575,41406,293.28125,0.42203125,0.67153125,0.54678125,0.76509375,0.32846875,0.76509375,459613,554398,0,0,0,132,1200,False
